140,0.9747854,0.355626266
141,0.095857412,0.847878032
142,0.338008197,0.477229236
143,0.872658758,0.923081522
144,0.433389255,0.262707496
145,0.957695734,0.716661391
146,0.158007,0.751314015
147,0.518859072,0.691312685
148,0.973612908,0.78957799
149,0.100194172,0.614734975
150,0.351605669,0.876292777
151,0.889118578,0.401093861
152,0.384488256,0.88880503
153,0.922962444,0.3656734
154,0.277300805,0.858238549
155,0.781579768,0.450161026
156,0.665780054,0.915809484
157,0.867816198,0.285279151
158,0.447373854,0.754411341
159,0.964198906,0.685517018
160,0.134625564,0.797658713
161,0.454355935,0.597177375
162,0.966874815,0.890059264
163,0.124908836,0.362058952
164,0.426295813,0.854597389
165,0.953814002,0.459764559
166,0.171806121,0.919010104
167,0.554926234,0.27539297
168,0.963234124,0.738341223
169,0.138115169,0.714815807
170,0.46425354,0.754260426
171,0.970016543,0.685801053
172,0.113429351,0.797268485
173,0.392196219,0.598036357
174,0.929675545,0.889438829
175,0.254977813,0.363848375
176,0.740860098,0.856412119
177,0.748747011,0.454990484
178,0.733687205,0.917504331
179,0.762022132,0.280053495
180,0.707243169,0.746007079
181,0.807496049,0.701077913
182,0.606240102,0.775400389
183,0.930980859,0.644372115
184,0.250596447,0.847879762
185,0.732411685,0.477224784
186,0.764340755,0.923080771
187,0.702483465,0.262709846
188,0.81510174,0.716665516
189,0.587772484,0.751307401
190,0.944954365,0.691324983
191,0.20286089,0.789560578
192,0.630662562,0.614772286
193,0.90841645,0.876261093
194,0.324464412,0.401182084
195,0.854830303,0.888869572
196,0.483972278,0.365487688
197,0.973998137,0.85805382
198,0.098770487,0.450650609
199,0.347158023,0.915989159
200,0.883893388,0.284726172
201,0.400240881,0.753531562
202,0.936187661,0.687170463
203,0.232987266,0.795378705
204,0.696946379,0.602180255
205,0.823727282,0.886369023
206,0.566282522,0.372660219
207,0.957865846,0.865002946
208,0.157399581,0.432059542
209,0.517237315,0.907921148
210,0.973841212,0.309321246
211,0.099350571,0.790473967
212,0.348972138,0.612812036
