86,0.317866013,0.747844905
87,0.76218834,0.69771974
88,0.520243728,0.780355546
89,0.830904494,0.634182842
90,0.363000815,0.858381371
91,0.79243258,0.449782335
92,0.516380243,0.915669289
93,0.807989013,0.285710457
94,0.524028125,0.75509597
95,0.833860607,0.684226371
96,0.340031827,0.799424383
97,0.779787479,0.593276643
98,0.507320945,0.892808031
99,0.81580896,0.354096848
100,0.484637075,0.8462354
101,0.83012844,0.481447877
102,0.409677416,0.923726529
103,0.810354246,0.260686565
104,0.525204732,0.713097595
105,0.841065111,0.756980836
106,0.297859673,0.680655145
107,0.744481582,0.804245758
108,0.531732249,0.582507719
109,0.862354864,0.899812162
110,0.190564868,0.333555869
111,0.579263632,0.822496499
112,0.783266128,0.54018523
113,0.513553986,0.919025045
114,0.808622418,0.275346643
115,0.525382926,0.738264216
116,0.836344391,0.714951605
117,0.323923593,0.754044488
118,0.768355953,0.686207172
119,0.509076593,0.796709489
120,0.832317961,0.599264872
121,0.369231214,0.888541995
122,0.793152965,0.366429937
123,0.537826341,0.858988442
124,0.807262455,0.448171005
125,0.479811297,0.915060895
126,0.819301573,0.287580479
127,0.494680458,0.758048405
128,0.843267542,0.678620777
129,0.314589975,0.806950086
130,0.751825877,0.576392085
131,0.575571922,0.903407723
132,0.770215032,0.322870174
133,0.602950471,0.808912592
134,0.762469968,0.571920139
135,0.553265865,0.905861726
136,0.788019703,0.315522159
137,0.564202312,0.799081327
138,0.800678367,0.594036332
139,0.455463981,0.892281523
140,0.824617383,0.355626266
141,0.461099148,0.847878032
142,0.831872723,0.477229236
143,0.406111044,0.923081522
144,0.809040336,0.262707496
145,0.527924999,0.716661391
146,0.839160202,0.751314015
147,0.305088433,0.691312685
148,0.752807038,0.78957799
149,0.517111191,0.614734975
150,0.862280004,0.876292777
151,0.197918456,0.401093861
152,0.591248548,0.88880503
153,0.758075296,0.3656734
154,0.617948855,0.858238549
155,0.734591481,0.450161026
156,0.644300421,0.915809484
157,0.686682006,0.285279151
158,0.770324815,0.754411341
159,0.486024765,0.685517018
160,0.857292737,0.797658713
161,0.237110126,0.597177375
162,0.655766287,0.890059264
163,0.675505297,0.362058952
164,0.769026742,0.854597389
165,0.462055894,0.459764559
166,0.894819594,0.919010104
167,0.078413968,0.27539297
168,0.274254624,0.738341223
169,0.705176982,0.714815807
170,0.633890233,0.754260426
171,0.737266752,0.685801053
172,0.577975477,0.797268485
173,0.789545944,0.598036357
174,0.48230208,0.889438829
175,0.823207109,0.363848375
176,0.462462521,0.856412119
177,0.830488121,0.454990484
178,0.416402317,0.917504331
179,0.813644691,0.280053495
180,0.511365054,0.746007079
181,0.840596094,0.701077913
182,0.315725274,0.775400389
183,0.756637481,0.644372115
184,0.547002904,0.847879762
185,0.8035926,0.477224784
186,0.480936478,0.923080771
187,0.817758602,0.262709846
188,0.505808471,0.716665516
189,0.847632504,0.751307401
190,0.280163171,0.691324983
191,0.718536884,0.789560578
192,0.589610091,0.614772286
193,0.816454067,0.876261093
194,0.333326757,0.401182084
195,0.81972074,0.888869572
196,0.320589417,0.365487688
197,0.808338995,0.85805382
198,0.360762524,0.450650609
199,0.842325583,0.915989159
200,0.247153515,0.284726172
201,0.700967507,0.753531562
202,0.632088438,0.687170463
203,0.754497585,0.795378705
204,0.511761748,0.602180255
205,0.866291819,0.886369023
206,0.182221347,0.372660219
207,0.557330004,0.865002946
208,0.79296743,0.432059542
209,0.520007522,0.907921148
210,0.807722661,0.309321246
211,0.51800051,0.790473967
212,0.830013791,0.612812036
